Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,direction
1,0,2,0.0,0.0,0,1
2,1,2,0.0,6.19026036626769,0,1
3,2,4,0.0,11.912570681310536,0,1
4,3,2,0.0,24.73818885244032,0,-1
5,4,1,0.0,32.24893881262976,0,-1
6,5,2,0.0,67.43868365019377,0,-1
7,2,1,18.599999999999994,32.24893881262976,0,-1
8,2,1,20.30000000000002,32.24893881262976,0,-1
9,4,0,42.10000000000033,73.74913003394816,0,-1
10,0,3,163.09999999999502,167.3206913920272,0,1
11,0,2,191.09999999999343,204.8334821129934,0,1
12,0,3,198.09999999999303,215.57084802397523,0,1
13,5,3,230.0999999999912,252.0358699574552,0,-1
14,4,0,257.5999999999901,259.0352745602302,0,-1
15,3,2,259.3999999999905,259.0352745602302,0,-1
16,3,0,273.1999999999936,278.17441795209265,0,-1
17,0,2,323.10000000000497,323.66379582428226,0,1
18,1,3,369.5000000000155,376.8411554917953,0,1
19,3,4,436.10000000003066,439.5992839702727,0,1
20,3,4,486.4000000000421,494.5700840186964,0,1
21,2,5,495.40000000004414,514.0393102555995,0,1
22,0,4,499.300000000045,502.0638162248151,0,1
23,0,2,507.7000000000469,530.5722468076601,0,1
24,1,4,552.8000000000571,564.390093269747,0,1
25,0,2,581.8000000000637,611.0268462567884,0,1
26,0,4,593.1000000000663,611.0268462567884,0,1
27,0,2,604.1000000000688,611.0268462567884,0,1
28,0,3,606.5000000000693,611.0268462567884,0,1
29,0,4,633.2000000000754,644.364319286541,0,1
30,1,2,686.0000000000874,708.394141917387,0,1
31,4,2,692.4000000000889,696.3835492385023,0,-1
32,2,1,694.9000000000894,701.9105259575218,0,-1
33,2,1,731.1000000000977,736.6647268818929,0,-1
34,4,5,734.9000000000985,748.7331438695796,0,1
35,1,2,772.200000000107,775.1498653222454,0,1
36,5,0,777.4000000001082,782.2842957281506,0,-1
37,4,5,804.6000000001144,818.4912670345051,0,1
38,3,0,832.7000000001208,843.4266458464915,0,-1
39,0,2,874.8000000001304,876.2236410327448,0,1
40,3,2,891.4000000001341,903.6396514626516,0,-1
41,1,3,912.0000000001388,923.5723002091004,0,1
42,2,3,933.4000000001436,937.1818128272708,0,1
43,0,3,938.6000000001447,960.5533129937955,0,1
44,2,4,941.6000000001457,954.928066372026,0,1
45,2,5,1019.2000000001632,1027.4961435548544,0,1
46,0,1,1089.7000000001044,1117.723376560142,0,1
47,2,4,1125.1000000000722,1137.8692258993565,0,1
48,1,5,1140.4000000000583,1166.5250406594755,0,1
49,5,2,1158.0000000000423,1166.5250406594755,0,-1
50,3,5,1163.900000000037,1178.1129628299911,0,1
51,3,4,1179.200000000023,1197.538852727096,0,1
52,0,3,1192.9000000000106,1224.86588908381,0,1
53,1,5,1207.699999999997,1224.86588908381,0,1
54,0,5,1239.4999999999682,1263.7946439596149,0,1
55,1,3,1248.2999999999602,1270.7558488792165,0,1
56,3,1,1259.2999999999502,1263.7946439596149,0,-1
57,5,2,1261.1999999999484,1299.8451057250168,0,-1
58,5,3,1269.1999999999412,1299.8451057250168,0,-1
59,1,5,1369.39999999985,1375.8742805988643,0,1
60,0,2,1370.3999999998491,1391.39233199155,0,1
61,0,1,1381.499999999839,1391.39233199155,0,1
62,0,5,1427.9999999997967,1446.0825340744072,0,1
63,3,5,1480.0999999997491,1495.739024629982,0,1
64,5,4,1536.8999999996977,1538.8155852231114,0,-1
65,0,5,1541.4999999996935,1577.177078040636,0,1
66,4,3,1541.699999999693,1545.8314208875586,0,-1
67,2,0,1582.599999999656,1589.6694895472071,0,-1
68,0,3,1672.0999999995747,1676.7086575230423,0,1
69,2,1,1705.4999999995443,1717.4504537186174,0,-1
70,2,4,1747.499999999506,1759.611906031818,0,1
71,5,4,1764.199999999491,1765.9016489556386,0,-1
72,4,0,1777.4999999994789,1779.6352174934682,0,-1
73,1,0,1839.3999999994223,1845.6526383045364,0,-1
74,0,4,1840.3999999994217,1851.2155186423915,0,1
75,0,5,1873.199999999392,1891.289366588126,0,1
76,4,1,1881.3999999993844,1885.064068795724,0,-1
77,2,5,1911.499999999357,1919.714216862678,0,1
78,1,4,1989.0999999992864,2015.740952085076,0,1
79,1,2,2004.2999999992728,2027.0050600590807,0,1
80,0,5,2017.89999999926,2053.7047531299327,0,1
81,3,4,2023.4999999992551,2027.0050600590807,0,1
82,5,2,2044.399999999236,2053.7047531299327,0,-1
83,0,4,2174.399999999118,2187.8881116869693,0,1
84,3,5,2177.199999999116,2187.8881116869693,0,1
85,1,5,2192.799999999101,2194.895447309112,0,1
86,5,2,2209.499999999086,2213.24348529698,0,-1
87,1,4,2210.8999999990847,2246.7285027619014,0,1
88,0,3,2233.599999999064,2246.7285027619014,0,1
89,3,2,2261.199999999039,2270.0390062033875,0,-1
90,2,1,2264.899999999036,2277.0177340524133,0,-1
91,0,4,2324.899999998981,2334.072785254825,0,1
92,5,1,2360.299999998949,2372.228389071463,0,-1
93,1,4,2363.899999998945,2383.5975601485607,0,1
94,5,4,2376.499999998934,2427.2175816037834,0,-1
95,4,3,2392.39999999892,2406.8584077375035,0,-1
96,2,4,2398.1999999989143,2406.8584077375035,0,1
97,0,5,2524.3999999988,2542.3378869712,0,1
98,2,5,2611.99999999872,2628.784232946131,0,1
99,4,3,2614.699999998717,2615.4420924719325,0,-1
100,0,4,2618.999999998713,2651.126021234617,0,1
101,2,5,2622.3999999987104,2663.861972762061,0,1
102,2,5,2628.599999998705,2663.861972762061,0,1
103,5,3,2647.5999999986875,2651.126021234617,0,-1
104,1,4,2668.6999999986683,2683.199059785803,0,1
105,1,5,2700.59999999864,2726.554886714032,0,1
106,0,4,2701.099999998639,2732.582696348657,0,1
107,3,5,2765.89999999858,2774.3768580656933,0,1
108,5,4,2770.199999998576,2774.3768580656933,0,-1
109,2,3,2833.899999998518,2847.701754283749,0,1
110,1,3,2837.499999998515,2865.400490701133,0,1
111,0,5,2860.499999998494,2882.38249168629,0,1
112,0,1,2920.799999998439,2938.717755800844,0,1
113,3,2,2936.7999999984245,2950.3642349970714,0,-1
114,0,1,2963.6999999984,2970.272192359523,0,1
115,4,1,3049.599999998322,3065.2744059162937,0,-1
116,3,0,3071.1999999983022,3073.0995279951235,0,-1
117,5,0,3086.1999999982886,3110.266828785587,0,-1
118,4,3,3169.9999999982124,3193.256873308738,0,-1
119,4,1,3201.499999998184,3213.24727324909,0,-1
120,3,5,3229.2999999981585,3250.134861079496,0,1
121,4,1,3278.4999999981137,3287.6972837213657,0,-1
122,0,1,3280.8999999981115,3287.6972837213657,0,1
123,3,4,3292.199999998101,3311.0202640392536,0,1
124,3,1,3298.199999998096,3324.6874023100395,0,-1
125,3,4,3308.4999999980864,3311.0202640392536,0,1
126,4,3,3316.0999999980795,3324.6874023100395,0,-1
127,4,1,3335.599999998062,3344.988278328796,0,-1
128,2,3,3375.899999998025,3383.3341603947747,0,1
129,3,2,3414.39999999799,3418.905916510511,0,-1
130,0,5,3423.499999997982,3432.365210305916,0,1
