Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,Direction
1.0,0.0,2.0,0.0,0.0,4.0,1.0
7.0,0.0,2.0,29.50000000000015,29.0,34.0,1.0
16.0,0.0,1.0,259.3999999999905,260.0,262.0,1.0
18.0,0.0,2.0,374.5000000000167,377.0,382.0,1.0
19.0,0.0,2.0,396.7000000000217,399.0,402.0,1.0
23.0,0.0,5.0,512.700000000048,513.0,524.0,1.0
24.0,0.0,5.0,575.4000000000623,581.0,592.0,1.0
25.0,0.0,1.0,693.100000000089,702.0,705.0,1.0
27.0,0.0,2.0,739.7000000000996,743.0,748.0,1.0
28.0,0.0,5.0,762.6000000001048,767.0,777.0,1.0
31.0,0.0,4.0,822.7000000001185,826.0,835.0,1.0
32.0,0.0,2.0,867.5000000001287,876.0,881.0,1.0
33.0,0.0,1.0,931.9000000001432,936.0,939.0,1.0
41.0,0.0,2.0,1167.8000000000334,1169.0,1174.0,1.0
46.0,0.0,2.0,1275.0999999999358,1276.0,1281.0,1.0
47.0,0.0,4.0,1350.8999999998668,1354.0,1363.0,1.0
51.0,0.0,4.0,1439.699999999786,1443.0,1452.0,1.0
53.0,0.0,4.0,1562.0999999996748,1570.0,1577.0,1.0
56.0,0.0,4.0,1640.0999999996038,1642.0,1651.0,1.0
60.0,0.0,1.0,1797.499999999461,1801.0,1804.0,1.0
63.0,0.0,4.0,2000.699999999276,2006.0,2015.0,1.0
66.0,0.0,2.0,2131.599999999157,2136.0,2142.0,1.0
70.0,0.0,1.0,2238.6999999990594,2240.0,2243.0,1.0
72.0,0.0,2.0,2316.3999999989887,2317.0,2322.0,1.0
74.0,0.0,3.0,2345.599999998962,2345.0,2352.0,1.0
75.0,0.0,1.0,2364.299999998945,2366.0,2369.0,1.0
77.0,0.0,3.0,2449.599999998868,2449.0,2456.0,1.0
79.0,0.0,2.0,2480.999999998839,2481.0,2486.0,1.0
80.0,0.0,1.0,2506.199999998816,2507.0,2510.0,1.0
84.0,0.0,5.0,2630.599999998703,2638.0,2646.0,1.0
86.0,0.0,5.0,2643.2999999986914,2650.0,2659.0,1.0
90.0,0.0,5.0,2712.4999999986285,2714.0,2724.0,1.0
93.0,0.0,2.0,2765.4999999985803,2767.0,2772.0,1.0
94.0,0.0,4.0,2848.9999999985043,2852.0,2861.0,1.0
101.0,0.0,5.0,3028.8999999983407,3028.0,3038.0,1.0
103.0,0.0,3.0,3114.399999998263,3125.0,3132.0,1.0
104.0,0.0,4.0,3166.799999998216,3171.0,3177.0,1.0
106.0,0.0,2.0,3181.399999998202,3191.0,3196.0,1.0
107.0,0.0,1.0,3219.499999998168,3224.0,3227.0,1.0
112.0,0.0,5.0,3441.799999997965,3452.0,3464.0,1.0
114.0,0.0,3.0,3473.699999997936,3486.0,3493.0,1.0
2.0,1.0,4.0,0.0,2.0,8.0,1.0
10.0,1.0,2.0,54.2000000000005,54.0,57.0,1.0
21.0,1.0,0.0,417.7000000000265,420.0,423.0,-1.0
34.0,1.0,0.0,938.4000000001448,945.0,948.0,-1.0
44.0,1.0,0.0,1219.899999999986,1223.0,1226.0,-1.0
64.0,1.0,5.0,2110.1999999991763,2115.0,2123.0,1.0
67.0,1.0,5.0,2139.29999999915,2139.0,2149.0,1.0
81.0,1.0,5.0,2556.2999999987705,2558.0,2567.0,1.0
105.0,1.0,4.0,3168.799999998213,3173.0,3177.0,1.0
3.0,2.0,0.0,0.0,4.0,8.0,-1.0
8.0,2.0,3.0,30.800000000000168,34.0,38.0,1.0
43.0,2.0,3.0,1202.200000000002,1203.0,1206.0,1.0
50.0,2.0,1.0,1422.6999999998015,1422.0,1426.0,-1.0
61.0,2.0,3.0,1904.199999999364,1908.0,1911.0,1.0
73.0,2.0,0.0,2324.699999998981,2325.0,2330.0,-1.0
82.0,2.0,4.0,2582.199999998747,2582.0,2587.0,1.0
85.0,2.0,4.0,2635.4999999986985,2638.0,2642.0,1.0
96.0,2.0,1.0,2873.499999998482,2875.0,2877.0,-1.0
109.0,2.0,1.0,3391.499999998011,3393.0,3396.0,-1.0
118.0,2.0,4.0,3590.8999999978296,3592.0,3596.0,1.0
4.0,3.0,1.0,0.0,13.0,16.0,-1.0
11.0,3.0,4.0,66.90000000000047,68.0,71.0,1.0
12.0,3.0,2.0,74.80000000000003,76.0,79.0,-1.0
13.0,3.0,0.0,149.09999999999582,153.0,160.0,-1.0
26.0,3.0,4.0,695.1000000000895,698.0,700.0,1.0
29.0,3.0,2.0,772.8000000001072,773.0,775.0,-1.0
35.0,3.0,5.0,948.8000000001472,952.0,957.0,1.0
39.0,3.0,1.0,1132.1000000000658,1133.0,1138.0,-1.0
40.0,3.0,4.0,1142.3000000000566,1146.0,1149.0,1.0
42.0,3.0,2.0,1197.2000000000066,1200.0,1203.0,-1.0
52.0,3.0,4.0,1544.3999999996909,1547.0,1550.0,1.0
55.0,3.0,0.0,1599.5999999996409,1602.0,1609.0,-1.0
57.0,3.0,4.0,1706.1999999995437,1710.0,1713.0,1.0
58.0,3.0,5.0,1725.2999999995263,1727.0,1732.0,1.0
59.0,3.0,2.0,1783.1999999994737,1785.0,1788.0,-1.0
65.0,3.0,2.0,2121.0999999991664,2123.0,2126.0,-1.0
89.0,3.0,2.0,2704.299999998636,2706.0,2709.0,-1.0
91.0,3.0,1.0,2721.59999999862,2722.0,2726.0,-1.0
92.0,3.0,0.0,2722.19999999862,2730.0,2737.0,-1.0
102.0,3.0,5.0,3068.6999999983045,3068.0,3073.0,1.0
108.0,3.0,4.0,3265.999999998125,3268.0,3271.0,1.0
110.0,3.0,5.0,3395.599999998007,3398.0,3401.0,1.0
111.0,3.0,5.0,3395.899999998007,3401.0,3406.0,1.0
113.0,3.0,5.0,3457.79999999795,3459.0,3464.0,1.0
115.0,3.0,5.0,3513.9999999978995,3514.0,3519.0,1.0
5.0,4.0,0.0,0.0,11.0,18.0,-1.0
14.0,4.0,3.0,171.19999999999456,176.0,179.0,-1.0
17.0,4.0,1.0,286.9999999999968,290.0,297.0,-1.0
36.0,4.0,1.0,1030.800000000158,1034.0,1041.0,-1.0
38.0,4.0,2.0,1117.4000000000792,1121.0,1125.0,-1.0
45.0,4.0,5.0,1267.2999999999429,1270.0,1273.0,1.0
49.0,4.0,2.0,1417.2999999998065,1417.0,1422.0,-1.0
62.0,4.0,2.0,1933.2999999993367,1937.0,1942.0,-1.0
69.0,4.0,5.0,2215.99999999908,2217.0,2220.0,1.0
71.0,4.0,0.0,2274.6999999990267,2278.0,2287.0,-1.0
76.0,4.0,0.0,2370.69999999894,2374.0,2383.0,-1.0
78.0,4.0,0.0,2469.5999999988494,2473.0,2481.0,-1.0
87.0,4.0,2.0,2649.6999999986856,2652.0,2655.0,-1.0
99.0,4.0,0.0,2999.699999998368,3001.0,3011.0,-1.0
6.0,5.0,1.0,0.0,20.0,29.0,-1.0
9.0,5.0,3.0,49.60000000000044,54.0,59.0,-1.0
15.0,5.0,2.0,258.39999999999026,264.0,271.0,-1.0
20.0,5.0,3.0,399.7000000000224,404.0,409.0,-1.0
22.0,5.0,3.0,455.7000000000351,460.0,465.0,-1.0
30.0,5.0,4.0,785.9000000001101,786.0,789.0,-1.0
37.0,5.0,4.0,1111.3000000000848,1119.0,1121.0,-1.0
48.0,5.0,4.0,1391.29999999983,1393.0,1396.0,-1.0
54.0,5.0,2.0,1573.799999999664,1574.0,1579.0,-1.0
68.0,5.0,1.0,2197.9999999990964,2197.0,2206.0,-1.0
83.0,5.0,4.0,2618.299999998714,2620.0,2623.0,-1.0
88.0,5.0,1.0,2684.199999998654,2686.0,2695.0,-1.0
95.0,5.0,3.0,2868.099999998487,2872.0,2877.0,-1.0
97.0,5.0,3.0,2888.099999998469,2893.0,2898.0,-1.0
98.0,5.0,3.0,2992.9999999983734,2998.0,3004.0,-1.0
100.0,5.0,3.0,3019.799999998349,3028.0,3032.0,-1.0
116.0,5.0,2.0,3578.499999997841,3579.0,3586.0,-1.0
117.0,5.0,2.0,3590.39999999783,3592.0,3598.0,-1.0
