Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,Direction
1.0,0.0,1.0,0.0,0.0,3.603441592479666,1.0
9.0,0.0,1.0,46.40000000000039,46.31458651700473,49.94792365025141,1.0
11.0,0.0,1.0,50.90000000000045,79.97202996734345,87.46196335784204,1.0
14.0,0.0,1.0,97.29999999999876,103.16824899975337,110.26764296137195,1.0
16.0,0.0,2.0,255.49999999998977,263.1148757346704,276.60599567637223,1.0
22.0,0.0,3.0,416.4000000000262,421.7689242892829,430.12478906519203,1.0
25.0,0.0,2.0,433.6000000000301,445.5037472182191,455.9682596171463,1.0
28.0,0.0,2.0,524.5000000000507,543.0870379823343,548.2818571761952,1.0
30.0,0.0,1.0,550.2000000000565,557.1984816543139,563.7751604220347,1.0
34.0,0.0,2.0,741.3000000001,744.7104818758621,751.6075047290009,1.0
33.0,0.0,4.0,740.0000000000997,744.7104818758621,762.6170333983758,1.0
37.0,0.0,2.0,926.9000000001422,934.10512954127,942.3718706440435,1.0
41.0,0.0,5.0,1116.3000000000802,1127.707504077371,1142.1939396162686,1.0
46.0,0.0,5.0,1270.0999999999403,1271.2140901686666,1282.0859095088772,1.0
51.0,0.0,2.0,1337.2999999998792,1349.923903014344,1361.5224763557455,1.0
53.0,0.0,4.0,1370.499999999849,1372.4116561222563,1382.6942130792636,1.0
56.0,0.0,2.0,1475.4999999997535,1487.0482984957018,1499.130376035525,1.0
57.0,0.0,1.0,1498.9999999997322,1518.8850015101264,1526.3184896642174,1.0
59.0,0.0,4.0,1541.999999999693,1546.199669771832,1559.6803862787267,1.0
62.0,0.0,3.0,1638.0999999996056,1642.9955083049258,1652.36340076935,1.0
63.0,0.0,2.0,1696.099999999553,1699.5603605454885,1710.5400404694467,1.0
65.0,0.0,2.0,1715.1999999995355,1725.2583735211927,1736.0210129140303,1.0
72.0,0.0,3.0,1933.399999999337,1939.0870700158923,1951.0706540513434,1.0
73.0,0.0,5.0,1941.899999999329,1946.9754598829747,1967.2800776437273,1.0
75.0,0.0,5.0,2001.999999999275,2027.480324213718,2048.602324791258,1.0
77.0,0.0,1.0,2056.9999999992247,2059.022837002218,2063.0743847827734,1.0
76.0,0.0,2.0,2047.799999999233,2059.022837002218,2067.210377299617,1.0
89.0,0.0,4.0,2487.8999999988328,2495.972593679997,2505.5310500564724,1.0
91.0,0.0,1.0,2497.999999998824,2519.552780939752,2526.987504646513,1.0
94.0,0.0,3.0,2551.399999998775,2557.3993399562523,2563.7362502808173,1.0
96.0,0.0,5.0,2582.4999999987467,2584.2651747623518,2608.751556848995,1.0
97.0,0.0,3.0,2604.6999999987265,2612.6110465179345,2622.0825835651794,1.0
102.0,0.0,4.0,2709.699999998631,2721.5872053221537,2731.4149543239205,1.0
103.0,0.0,5.0,2724.099999998618,2731.4149543239205,2751.467745989478,1.0
106.0,0.0,2.0,2822.799999998528,2824.3178305572005,2835.002410811242,1.0
111.0,0.0,5.0,3007.2999999983604,3022.1072212515805,3045.6936222961417,1.0
120.0,0.0,4.0,3210.5999999981755,3223.292994168746,3236.7949981101974,1.0
124.0,0.0,1.0,3245.099999998144,3256.924792409368,3265.0149898408577,1.0
123.0,0.0,4.0,3237.199999998152,3256.924792409368,3277.117613253655,1.0
127.0,0.0,5.0,3249.59999999814,3256.924792409368,3283.6823958035725,1.0
128.0,0.0,4.0,3326.39999999807,3347.715918551305,3365.9420174066236,1.0
135.0,0.0,5.0,3579.79999999784,3591.0727944169616,3613.627901718405,1.0
7.0,1.0,3.0,0.1,3.603441592479666,10.919122320419799,1.0
2.0,1.0,0.0,0.0,18.271516429198527,25.971875828422167,-1.0
8.0,1.0,2.0,39.40000000000029,49.94792365025141,58.87266926830886,1.0
13.0,1.0,5.0,76.8999999999999,79.97202996734345,98.82491388127562,1.0
18.0,1.0,4.0,264.99999999999176,269.7443630231195,283.9218978485942,1.0
20.0,1.0,3.0,321.30000000000456,326.8917516904504,332.1376203188651,1.0
24.0,1.0,2.0,429.00000000002905,438.0576752954051,441.90002078540317,1.0
27.0,1.0,4.0,487.1000000000423,498.07272755417864,513.0167476168577,1.0
35.0,1.0,3.0,871.8000000001297,875.3515061926013,885.3421121637128,1.0
40.0,1.0,2.0,1036.7000000001526,1038.248288615616,1045.0971858814264,1.0
47.0,1.0,5.0,1271.499999999939,1274.971776080989,1282.0859095088772,1.0
58.0,1.0,5.0,1530.999999999703,1533.8309468151067,1546.199669771832,1.0
79.0,1.0,5.0,2082.3999999992016,2087.10361056419,2106.4987223629037,1.0
95.0,1.0,2.0,2581.999999998747,2591.8497299736937,2599.0291148013994,1.0
110.0,1.0,3.0,2976.799999998388,2984.8441596093417,2995.926639968703,1.0
119.0,1.0,3.0,3201.499999998184,3201.8548538980976,3212.8588429150645,1.0
131.0,1.0,0.0,3401.6999999980017,3401.63594067265,3406.513565918603,-1.0
132.0,1.0,5.0,3418.4999999979864,3423.250337028501,3439.2115406374223,1.0
133.0,1.0,3.0,3431.6999999979744,3434.8990563083853,3443.1352899474537,1.0
3.0,2.0,1.0,0.0,10.9191223204198,18.271516429198527,-1.0
12.0,2.0,3.0,58.50000000000056,58.87266926830886,63.52905400792742,1.0
17.0,2.0,0.0,264.09999999999155,269.7443630231195,280.1770699079565,-1.0
21.0,2.0,0.0,324.30000000000524,332.1376203188651,343.50031334881555,-1.0
26.0,2.0,5.0,459.600000000036,463.8425201175627,479.14217271135766,1.0
31.0,2.0,4.0,716.4000000000943,720.2420682978484,731.3178712710637,1.0
32.0,2.0,1.0,739.2000000000995,751.6075047290009,759.083303900039,-1.0
60.0,2.0,1.0,1556.39999999968,1563.2745941874534,1570.8098771024752,-1.0
70.0,2.0,4.0,1872.999999999392,1876.6802499649823,1881.660521479038,1.0
74.0,2.0,5.0,1979.3999999992952,1985.0758123470682,2000.1452124199618,1.0
80.0,2.0,3.0,2215.099999999081,2218.185964687956,2225.566507634848,1.0
82.0,2.0,1.0,2268.599999999032,2275.654013943447,2282.5981745950553,-1.0
84.0,2.0,4.0,2304.299999999,2312.2873306636025,2323.440822837675,1.0
86.0,2.0,5.0,2440.799999998876,2442.7697042890195,2451.837928777069,1.0
108.0,2.0,5.0,2903.6999999984546,2906.20133403022,2918.461688882819,1.0
112.0,2.0,1.0,3066.3999999983066,3075.9226421208764,3080.316023906493,-1.0
114.0,2.0,1.0,3076.1999999982977,3091.4633808756366,3098.5333182015506,-1.0
115.0,2.0,5.0,3107.499999998269,3116.8239946318904,3132.1253288271287,1.0
121.0,2.0,5.0,3211.7999999981744,3217.8786720420135,3227.7026905105313,1.0
125.0,2.0,4.0,3245.399999998144,3265.0149898408577,3273.5863809974335,1.0
4.0,3.0,1.0,0.0,33.346840755508225,38.65886228857908,-1.0
19.0,3.0,4.0,285.4999999999964,294.3275320868176,301.3857732189211,1.0
29.0,3.0,0.0,542.5000000000548,548.2818571761952,557.1984816543139,-1.0
44.0,3.0,0.0,1155.100000000045,1158.6023135496343,1174.6571928782864,-1.0
45.0,3.0,0.0,1219.899999999986,1235.3793224736785,1250.3945086700712,-1.0
54.0,3.0,5.0,1415.3999999998082,1422.0965118486743,1433.844178338851,1.0
55.0,3.0,5.0,1471.799999999757,1478.020712859644,1483.3433214672325,1.0
61.0,3.0,0.0,1635.499999999608,1642.9955083049258,1652.36340076935,-1.0
64.0,3.0,4.0,1703.1999999995464,1706.1349962326071,1710.5400404694467,1.0
67.0,3.0,4.0,1835.3999999994264,1839.5008621309385,1846.321117619791,1.0
101.0,3.0,1.0,2698.3999999986413,2702.1056376552883,2710.642784457357,-1.0
109.0,3.0,5.0,2920.899999998439,2933.8543974846752,2945.1061165340625,1.0
113.0,3.0,4.0,3074.0999999983,3080.316023906493,3087.405396948715,1.0
116.0,3.0,1.0,3182.0999999982014,3186.5706442388923,3198.1089592037342,-1.0
118.0,3.0,4.0,3189.199999998195,3201.8548538980976,3208.6415231828796,1.0
134.0,3.0,2.0,3467.499999997942,3471.2457056348667,3478.20168407007,-1.0
5.0,4.0,0.0,0.0,25.971875828422167,42.533410160204944,-1.0
15.0,4.0,2.0,197.29999999999308,205.18985068444292,216.5181747102837,-1.0
23.0,4.0,2.0,419.40000000002686,425.54129454111273,430.12478906519203,-1.0
36.0,4.0,2.0,893.8000000001347,899.917525927749,911.0099772822892,-1.0
42.0,4.0,0.0,1131.900000000066,1136.0402690798333,1146.489071968495,-1.0
50.0,4.0,0.0,1327.1999999998884,1334.0263808902866,1345.905113331244,-1.0
52.0,4.0,1.0,1364.0999999998548,1376.2387340901544,1382.6942130792636,-1.0
68.0,4.0,0.0,1850.799999999412,1853.0486722528985,1863.178719155153,-1.0
71.0,4.0,1.0,1894.3999999993723,1895.845925322377,1911.1968150913272,-1.0
78.0,4.0,2.0,2075.499999999208,2079.036681627285,2087.10361056419,-1.0
83.0,4.0,3.0,2284.099999999018,2301.019348380753,2308.5828006501233,-1.0
85.0,4.0,1.0,2424.4999999988904,2431.07904045705,2442.7697042890195,-1.0
87.0,4.0,2.0,2444.3999999988723,2456.063385248558,2466.2543234292493,-1.0
92.0,4.0,0.0,2528.399999998796,2542.5654816214014,2553.068398155011,-1.0
98.0,4.0,1.0,2605.299999998726,2612.6110465179345,2622.0825835651794,-1.0
99.0,4.0,1.0,2641.299999998693,2645.6388826328957,2659.6549677787375,-1.0
122.0,4.0,3.0,3231.6999999981563,3232.5929559180686,3236.7949981101974,-1.0
126.0,4.0,3.0,3246.199999998143,3248.537273476347,3252.9183766767205,-1.0
129.0,4.0,1.0,3384.899999998017,3386.8204159827797,3401.63594067265,-1.0
6.0,5.0,2.0,0.0,49.94792365025141,67.18681363100538,-1.0
10.0,5.0,1.0,47.1000000000004,49.94792365025141,71.10103373515152,-1.0
38.0,5.0,1.0,930.600000000143,934.10512954127,947.7062291853838,-1.0
39.0,5.0,3.0,936.8000000001445,956.0619181558975,967.6610656578259,-1.0
43.0,5.0,3.0,1132.8000000000652,1146.489071968495,1158.6023135496343,-1.0
48.0,5.0,4.0,1277.9999999999332,1282.0859095088772,1290.69959356483,-1.0
49.0,5.0,4.0,1322.9999999998922,1326.6349536445534,1334.0263808902866,-1.0
66.0,5.0,1.0,1814.2999999994447,1823.6221322914648,1839.5008621309385,-1.0
69.0,5.0,0.0,1854.0999999994087,1867.2305132219353,1881.660521479038,-1.0
81.0,5.0,1.0,2240.799999999057,2246.3729683662987,2265.1754237224227,-1.0
88.0,5.0,1.0,2464.699999998854,2466.2543234292493,2485.259120290804,-1.0
90.0,5.0,1.0,2496.7999999988247,2505.5310500564724,2515.440419106851,-1.0
93.0,5.0,0.0,2538.599999998786,2548.7337219797114,2563.7362502808173,-1.0
100.0,5.0,3.0,2689.399999998649,2702.1056376552883,2710.642784457357,-1.0
104.0,5.0,4.0,2748.099999998596,2751.467745989478,2758.7720316120294,-1.0
105.0,5.0,0.0,2787.2999999985605,2787.9875914184954,2809.4930671207744,-1.0
107.0,5.0,0.0,2883.599999998473,2887.8867959562363,2910.115674075923,-1.0
117.0,5.0,4.0,3184.2999999981994,3186.5706442388923,3194.182381940469,-1.0
