Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,Direction
1.0,0.0,2.0,0.0,0.0,11.912570681310537,1.0
10.0,0.0,3.0,163.09999999999502,167.3206913920272,186.66951386226125,1.0
11.0,0.0,2.0,191.09999999999343,204.8334821129934,215.57084802397523,1.0
12.0,0.0,3.0,198.09999999999303,215.57084802397523,234.06515160667522,1.0
17.0,0.0,2.0,323.10000000000497,323.66379582428226,337.3428256213601,1.0
22.0,0.0,4.0,499.300000000045,502.0638162248151,524.9808792177575,1.0
23.0,0.0,2.0,507.7000000000469,530.5722468076601,544.1373988544906,1.0
25.0,0.0,2.0,581.8000000000637,611.0268462567884,625.5387860150881,1.0
27.0,0.0,2.0,604.1000000000688,611.0268462567884,625.5387860150881,1.0
28.0,0.0,3.0,606.5000000000693,611.0268462567884,632.9706631878225,1.0
26.0,0.0,4.0,593.1000000000663,611.0268462567884,638.5728256136437,1.0
29.0,0.0,4.0,633.2000000000754,644.364319286541,668.8149224980989,1.0
39.0,0.0,2.0,874.8000000001304,876.2236410327448,889.8631980483963,1.0
43.0,0.0,3.0,938.6000000001447,960.5533129937955,979.1496388002299,1.0
46.0,0.0,1.0,1089.7000000001044,1117.723376560142,1124.9366338492096,1.0
52.0,0.0,3.0,1192.9000000000106,1224.8658890838099,1241.1908416969143,1.0
54.0,0.0,5.0,1239.4999999999682,1263.7946439596149,1293.4618715655577,1.0
61.0,0.0,1.0,1381.499999999839,1391.39233199155,1398.230414448458,1.0
60.0,0.0,2.0,1370.3999999998491,1391.39233199155,1404.7052447838264,1.0
62.0,0.0,5.0,1427.9999999997967,1446.0825340744072,1476.7003564594097,1.0
65.0,0.0,5.0,1541.4999999996935,1577.177078040636,1606.305063245496,1.0
68.0,0.0,3.0,1672.0999999995747,1676.7086575230423,1696.4867688967904,1.0
74.0,0.0,4.0,1840.3999999994217,1851.2155186423913,1873.261078124198,1.0
75.0,0.0,5.0,1873.199999999392,1891.289366588126,1919.714216862678,1.0
80.0,0.0,5.0,2017.89999999926,2053.7047531299327,2082.2892259926243,1.0
83.0,0.0,4.0,2174.399999999118,2187.8881116869693,2213.24348529698,1.0
88.0,0.0,3.0,2233.599999999064,2246.7285027619014,2263.1642607459794,1.0
91.0,0.0,4.0,2324.899999998981,2334.0727852548252,2359.3967229285067,1.0
97.0,0.0,5.0,2524.3999999988,2542.3378869711996,2573.041819021048,1.0
100.0,0.0,4.0,2618.999999998713,2651.126021234617,2676.8109128738915,1.0
106.0,0.0,4.0,2701.099999998639,2732.582696348657,2753.994220327279,1.0
111.0,0.0,5.0,2860.499999998494,2882.38249168629,2913.7936511144635,1.0
112.0,0.0,1.0,2920.799999998439,2938.717755800844,2944.220087421984,1.0
114.0,0.0,1.0,2963.6999999984,2970.272192359523,2977.015191359246,1.0
122.0,0.0,1.0,3280.8999999981115,3287.6972837213657,3294.2925982074007,1.0
130.0,0.0,5.0,3423.499999997982,3432.3652103059153,3462.346115691285,1.0
131.0,0.0,1.0,3455.6999999979525,3468.7870523335264,3475.804678488664,1.0
2.0,1.0,2.0,0.0,6.19026036626769,11.912570681310537,1.0
18.0,1.0,3.0,369.5000000000155,376.8411554917953,390.21725284151324,1.0
24.0,1.0,4.0,552.8000000000571,564.390093269747,584.1292739525128,1.0
30.0,1.0,2.0,686.0000000000874,708.394141917387,716.4308025203735,1.0
35.0,1.0,2.0,772.200000000107,775.1498653222454,782.2842957281506,1.0
41.0,1.0,3.0,912.0000000001388,923.5723002091005,937.1818128272708,1.0
48.0,1.0,5.0,1140.4000000000583,1166.5250406594755,1190.0435029578005,1.0
53.0,1.0,5.0,1207.699999999997,1224.86588908381,1247.6877198261298,1.0
55.0,1.0,3.0,1248.2999999999602,1270.7558488792165,1282.9386346166316,1.0
59.0,1.0,5.0,1369.39999999985,1375.8742805988643,1398.230414448458,1.0
73.0,1.0,0.0,1839.3999999994223,1845.6526383045364,1851.2155186423913,-1.0
79.0,1.0,2.0,2004.2999999992728,2027.0050600590814,2034.5174595625485,1.0
78.0,1.0,4.0,1989.0999999992864,2015.740952085076,2034.5174595625485,1.0
85.0,1.0,5.0,2192.799999999101,2194.895447309112,2219.9961032857705,1.0
